124.520,237.400,6.780,9.200
124.420,237.190,6.770,9.200
124.330,236.970,6.750,9.200
124.230,236.760,6.740,9.200
124.140,236.540,6.720,9.200
124.040,236.330,6.710,9.200
123.940,236.110,6.700,9.200
123.850,235.900,6.680,9.200
123.750,235.680,6.670,9.200
123.660,235.470,6.650,9.200
123.560,235.250,6.640,9.200
123.460,235.040,6.630,9.200
123.370,234.820,6.610,9.200
123.270,234.610,6.600,9.200
123.180,234.390,6.580,9.200
123.080,234.180,6.570,9.200
122.980,233.960,6.560,9.200
122.890,233.750,6.540,9.200
122.790,233.530,6.530,9.200
122.700,233.320,6.510,9.200
122.600,233.100,6.500,9.200
122.500,232.890,6.500,9.200
122.390,232.680,6.500,9.200
122.290,232.470,6.500,9.200
122.180,232.260,6.500,9.200
122.080,232.050,6.500,9.200
121.970,231.840,6.500,9.200
121.870,231.630,6.500,9.200
121.760,231.420,6.500,9.200
121.660,231.210,6.500,9.200
121.550,231.000,6.500,9.200
121.450,230.790,6.500,9.200
121.340,230.580,6.500,9.200
121.240,230.370,6.500,9.200
121.130,230.160,6.500,9.200
121.030,229.950,6.500,9.200
120.920,229.740,6.500,9.200
120.820,229.530,6.500,9.200
120.710,229.320,6.500,9.200
120.610,229.110,6.500,9.200
120.500,228.900,6.500,9.200
120.390,228.680,6.500,9.200
120.280,228.460,6.500,9.200
120.170,228.240,6.500,9.200
120.060,228.020,6.500,9.200
119.950,227.800,6.500,9.200
119.840,227.580,6.500,9.200
119.730,227.360,6.500,9.200
119.620,227.140,6.500,9.200
119.510,226.920,6.500,9.200
119.400,226.700,6.500,9.200
119.290,226.480,6.500,9.200
119.180,226.260,6.500,9.200
119.070,226.040,6.500,9.200
118.960,225.820,6.500,9.200
118.850,225.600,6.500,9.200
118.740,225.380,6.500,9.200
118.630,225.160,6.500,9.200
118.520,224.940,6.500,9.200
118.410,224.720,6.500,9.200
118.300,224.500,6.500,9.200
118.200,224.250,6.480,9.170
118.100,224.000,6.460,9.140
118.000,223.750,6.440,9.110
117.900,223.500,6.420,9.080
117.800,223.250,6.400,9.050
117.700,223.000,6.380,9.020
117.600,222.750,6.360,8.990
117.500,222.500,6.340,8.960
117.400,222.250,6.320,8.930
117.300,222.000,6.300,8.900
117.200,221.820,6.300,8.900
117.100,221.640,6.300,8.900
117.000,221.460,6.300,8.900
116.900,221.280,6.300,8.900
116.800,221.100,6.300,8.900
116.700,220.920,6.300,8.900
116.600,220.740,6.300,8.900
116.500,220.560,6.300,8.900
116.400,220.380,6.300,8.900
116.300,220.200,6.300,8.900
116.170,219.950,6.310,8.900
116.040,219.700,6.320,8.900
115.910,219.450,6.330,8.900
115.780,219.200,6.340,8.900
115.650,218.950,6.350,8.900
115.520,218.700,6.360,8.900
115.390,218.450,6.370,8.900
115.260,218.200,6.380,8.900
115.130,217.950,6.390,8.900
115.000,217.700,6.400,8.900
114.930,217.480,6.400,8.900
114.860,217.260,6.400,8.900
114.790,217.040,6.400,8.900
114.720,216.820,6.400,8.900
