150.650,150.340,12.480,6.360
150.940,150.370,12.420,6.330
151.220,150.410,12.360,6.290
151.510,150.440,12.300,6.260
151.800,150.480,12.240,6.230
152.090,150.520,12.180,6.190
152.380,150.550,12.120,6.160
152.670,150.590,12.060,6.130
152.950,150.620,12.000,6.100
153.240,150.660,11.940,6.060
153.530,150.690,11.880,6.030
153.820,150.730,11.820,6.000
154.110,150.770,11.760,5.960
154.390,150.800,11.700,5.930
154.680,150.840,11.640,5.890
154.970,150.870,11.580,5.870
155.260,150.910,11.520,5.830
155.550,150.950,11.460,5.790
155.840,150.980,11.400,5.770
156.120,151.020,11.340,5.730
156.410,151.050,11.280,5.700
156.700,151.090,11.220,5.660
156.990,151.130,11.160,5.630
157.280,151.160,11.100,5.600
157.570,151.200,11.040,5.560
157.850,151.230,10.980,5.530
158.140,151.270,10.920,5.500
158.430,151.310,10.860,5.460
158.720,151.340,10.800,5.430
159.010,151.380,10.740,5.400
159.290,151.410,10.680,5.370
159.580,151.450,10.620,5.330
159.870,151.480,10.560,5.300
160.160,151.520,10.500,5.270
160.450,151.560,10.440,5.230
160.740,151.590,10.380,5.200
161.020,151.630,10.320,5.160
161.310,151.660,10.260,5.140
161.600,151.700,10.200,5.100
161.840,151.730,10.200,5.100
162.080,151.760,10.200,5.100
162.320,151.790,10.200,5.100
162.560,151.830,10.200,5.100
162.800,151.860,10.200,5.100
163.040,151.890,10.200,5.100
163.280,151.920,10.200,5.100
163.520,151.950,10.200,5.100
163.760,151.980,10.200,5.100
164.000,152.020,10.200,5.100
164.240,152.050,10.200,5.100
164.480,152.080,10.200,5.100
164.720,152.110,10.200,5.100
164.960,152.140,10.200,5.100
165.200,152.170,10.200,5.100
165.440,152.200,10.200,5.100
165.680,152.240,10.200,5.100
165.920,152.270,10.200,5.100
166.160,152.300,10.200,5.100
166.400,152.330,10.200,5.100
166.640,152.360,10.200,5.100
166.880,152.390,10.200,5.100
167.120,152.430,10.200,5.100
167.360,152.460,10.200,5.100
167.600,152.490,10.200,5.100
167.840,152.520,10.200,5.100
168.080,152.550,10.200,5.100
168.320,152.580,10.200,5.100
168.560,152.620,10.200,5.100
168.800,152.650,10.200,5.100
169.040,152.680,10.200,5.100
169.280,152.710,10.200,5.100
169.520,152.740,10.200,5.100
169.760,152.770,10.200,5.100
170.000,152.800,10.200,5.100
170.240,152.840,10.200,5.100
170.480,152.870,10.200,5.100
170.720,152.900,10.200,5.100
170.930,152.950,10.200,5.100
171.150,152.990,10.200,5.100
171.360,153.040,10.200,5.100
171.580,153.090,10.200,5.100
171.790,153.140,10.200,5.100
172.010,153.180,10.200,5.100
172.220,153.230,10.200,5.100
172.440,153.280,10.200,5.100
172.650,153.330,10.200,5.100
172.870,153.370,10.200,5.100
173.080,153.420,10.200,5.100
173.300,153.470,10.200,5.100
173.510,153.520,10.200,5.100
173.730,153.560,10.200,5.100
173.940,153.610,10.200,5.100
174.150,153.660,10.200,5.100
174.370,153.700,10.200,5.100
174.580,153.750,10.200,5.100
174.800,153.800,10.200,5.100
175.010,153.850,10.200,5.100
175.230,153.890,10.200,5.100
175.440,153.940,10.200,5.100
175.660,153.990,10.200,5.100
175.870,154.040,10.200,5.100
176.090,154.080,10.200,5.100
176.300,154.130,10.200,5.100
176.520,154.180,10.200,5.100
176.730,154.230,10.200,5.100
176.950,154.270,10.200,5.100
177.160,154.320,10.200,5.100
177.380,154.370,10.200,5.100
177.590,154.420,10.200,5.100
177.810,154.460,10.200,5.100
178.020,154.510,10.200,5.100
178.240,154.560,10.200,5.100
178.450,154.610,10.200,5.100
178.660,154.650,10.200,5.100
178.880,154.700,10.200,5.100
179.160,154.720,10.200,5.100
179.440,154.740,10.200,5.100
179.720,154.760,10.200,5.100
179.990,154.780,10.200,5.100
180.270,154.810,10.200,5.100
180.550,154.830,10.200,5.100
180.830,154.850,10.200,5.100
181.110,154.870,10.200,5.100
181.390,154.890,10.200,5.100
181.670,154.910,10.200,5.100
181.950,154.930,10.200,5.100
182.230,154.950,10.200,5.100
182.500,154.980,10.200,5.100
182.780,155.000,10.200,5.100
183.060,155.020,10.200,5.100
183.340,155.040,10.200,5.100
183.620,155.060,10.200,5.100
183.900,155.080,10.200,5.100
184.180,155.100,10.200,5.100
184.460,155.120,10.200,5.100
184.730,155.150,10.200,5.100
185.010,155.170,10.200,5.100
185.290,155.190,10.200,5.100
185.570,155.210,10.200,5.100
185.850,155.230,10.200,5.100
186.130,155.250,10.200,5.100
186.410,155.270,10.200,5.100
186.690,155.290,10.200,5.100
186.970,155.310,10.200,5.100
187.240,155.340,10.200,5.100
187.520,155.360,10.200,5.100
187.800,155.380,10.200,5.100
188.080,155.400,10.200,5.100
188.360,155.420,10.200,5.100
188.640,155.450,10.200,5.100
188.910,155.480,10.200,5.100
189.190,155.510,10.200,5.100
189.470,155.540,10.200,5.100
189.750,155.570,10.200,5.100
190.020,155.590,10.200,5.100
190.300,155.620,10.200,5.100
190.580,155.650,10.200,5.100
190.860,155.680,10.200,5.100
191.130,155.710,10.200,5.100
191.410,155.740,10.200,5.100
191.690,155.770,10.200,5.100
191.960,155.800,10.200,5.100
192.240,155.830,10.200,5.100
192.520,155.860,10.200,5.100
192.800,155.880,10.200,5.100
193.070,155.910,10.200,5.100
193.350,155.940,10.200,5.100
193.630,155.970,10.200,5.100
193.910,156.000,10.200,5.100
194.180,156.030,10.200,5.100
194.460,156.060,10.200,5.100
194.740,156.090,10.200,5.100
195.010,156.120,10.200,5.100
195.290,156.140,10.200,5.100
195.570,156.170,10.200,5.100
195.850,156.200,10.200,5.100
196.120,156.230,10.200,5.100
196.400,156.260,10.200,5.100
196.710,156.290,10.200,5.100
197.020,156.320,10.200,5.100
197.320,156.360,10.200,5.100
197.630,156.390,10.200,5.100
197.940,156.420,10.200,5.100
198.250,156.450,10.200,5.100
198.560,156.480,10.200,5.100
198.860,156.520,10.200,5.100
199.170,156.550,10.200,5.100
199.480,156.580,10.200,5.100
199.790,156.610,10.200,5.100
200.100,156.640,10.200,5.100
200.400,156.680,10.200,5.100
200.710,156.710,10.200,5.100
201.020,156.740,10.200,5.100
201.330,156.770,10.200,5.100
201.640,156.800,10.200,5.100
201.940,156.840,10.200,5.100
202.250,156.870,10.200,5.100
202.560,156.900,10.200,5.100
202.870,156.930,10.200,5.100
203.180,156.960,10.200,5.100
203.480,157.000,10.200,5.100
203.790,157.030,10.200,5.100
204.100,157.060,10.200,5.100
204.410,157.090,10.200,5.100
204.720,157.120,10.200,5.100
205.030,157.160,10.190,5.100
205.330,157.190,10.200,5.100
205.640,157.220,10.200,5.100
205.970,157.260,10.200,5.100
206.290,157.290,10.200,5.100
206.620,157.330,10.200,5.100
206.940,157.370,10.200,5.100
207.270,157.410,10.200,5.100
207.600,157.440,10.200,5.100
207.920,157.480,10.200,5.100
208.250,157.520,10.200,5.100
208.570,157.550,10.200,5.100
208.900,157.590,10.200,5.100
209.220,157.630,10.200,5.100
209.550,157.670,10.200,5.100
209.880,157.700,10.200,5.100
210.200,157.740,10.200,5.100
210.530,157.780,10.200,5.100
210.850,157.820,10.200,5.100
211.180,157.850,10.200,5.100
211.500,157.890,10.200,5.100
211.830,157.930,10.200,5.100
212.160,157.960,10.200,5.100
212.480,158.000,10.200,5.100
212.810,158.040,10.200,5.100
213.130,158.080,10.200,5.100
213.460,158.110,10.200,5.100
213.780,158.150,10.200,5.100
214.110,158.190,10.200,5.100
214.440,158.220,10.200,5.100
214.760,158.260,10.200,5.100
215.090,158.300,10.200,5.100
215.410,158.340,10.200,5.100
215.740,158.370,10.200,5.100
216.060,158.410,10.200,5.100
216.390,158.450,10.200,5.100
216.720,158.480,10.200,5.100
217.040,158.520,10.200,5.100
217.370,158.560,10.200,5.100
217.690,158.600,10.200,5.100
218.020,158.630,10.200,5.100
218.340,158.670,10.200,5.100
218.670,158.710,10.200,5.100
218.990,158.740,10.200,5.100
219.320,158.780,10.200,5.100
219.680,158.820,10.200,5.100
220.040,158.860,10.200,5.100
220.400,158.900,10.200,5.100
220.760,158.950,10.200,5.100
221.120,158.990,10.200,5.100
221.480,159.030,10.200,5.100
221.840,159.070,10.200,5.100
222.200,159.110,10.200,5.100
222.560,159.150,10.200,5.100
222.920,159.190,10.200,5.100
223.280,159.230,10.200,5.100
223.640,159.270,10.200,5.100
224.000,159.320,10.200,5.100
224.360,159.360,10.200,5.100
224.720,159.400,10.200,5.100
225.080,159.440,10.200,5.100
225.440,159.480,10.200,5.100
225.800,159.520,10.200,5.100
226.160,159.560,10.200,5.100
226.520,159.600,10.200,5.100
226.880,159.650,10.200,5.100
227.240,159.690,10.200,5.100
227.600,159.730,10.200,5.100
227.960,159.770,10.200,5.100
228.320,159.810,10.200,5.100
228.680,159.850,10.200,5.100
229.040,159.890,10.200,5.100
229.400,159.930,10.200,5.100
229.760,159.970,10.200,5.100
230.120,160.020,10.200,5.100
230.480,160.060,10.200,5.100
230.840,160.100,10.200,5.100
231.200,160.140,10.200,5.100
231.560,160.180,10.200,5.100
231.920,160.220,10.200,5.100
232.260,160.270,10.200,5.100
232.610,160.320,10.200,5.100
232.950,160.370,10.200,5.100
233.300,160.420,10.200,5.100
233.640,160.460,10.200,5.100
233.980,160.510,10.200,5.100
234.330,160.560,10.200,5.100
234.670,160.610,10.200,5.100
235.010,160.660,10.200,5.100
235.360,160.710,10.200,5.100
235.700,160.760,10.200,5.100
236.050,160.810,10.200,5.100
236.390,160.850,10.200,5.100
236.730,160.900,10.200,5.100
237.080,160.950,10.200,5.100
237.420,161.000,10.200,5.100
237.760,161.050,10.200,5.100
238.110,161.100,10.200,5.100
238.450,161.150,10.200,5.100
238.800,161.190,10.200,5.100
239.140,161.240,10.200,5.100
239.480,161.290,10.200,5.100
239.830,161.340,10.200,5.100
240.170,161.390,10.200,5.100
240.510,161.440,10.200,5.100
240.860,161.490,10.200,5.100
241.200,161.540,10.200,5.100
241.550,161.580,10.200,5.100
241.890,161.630,10.200,5.100
242.230,161.680,10.200,5.100
242.580,161.730,10.200,5.100
242.920,161.780,10.200,5.100
243.260,161.830,10.200,5.100
243.610,161.880,10.200,5.100
243.950,161.920,10.200,5.100
244.300,161.970,10.200,5.100
244.640,162.020,10.200,5.100
244.950,162.080,10.200,5.100
245.270,162.130,10.200,5.100
245.580,162.180,10.200,5.100
245.900,162.240,10.200,5.100
246.210,162.290,10.200,5.100
246.530,162.350,10.200,5.100
246.840,162.400,10.200,5.100
247.160,162.450,10.200,5.100
247.470,162.510,10.200,5.100
247.790,162.560,10.200,5.100
248.100,162.620,10.200,5.100
248.420,162.670,10.200,5.100
248.730,162.720,10.200,5.100
249.050,162.780,10.200,5.100
249.360,162.830,10.200,5.100
249.680,162.890,10.200,5.100
249.990,162.940,10.200,5.100
250.310,162.990,10.200,5.100
250.620,163.050,10.200,5.100
250.940,163.100,10.200,5.100
251.250,163.160,10.200,5.100
251.570,163.210,10.200,5.100
251.880,163.260,10.200,5.100
252.200,163.320,10.200,5.100
252.510,163.370,10.200,5.100
252.830,163.430,10.200,5.100
253.140,163.480,10.200,5.100
253.460,163.530,10.200,5.100
253.770,163.590,10.200,5.100
254.090,163.640,10.200,5.100
254.400,163.700,10.200,5.100
254.720,163.750,10.200,5.100
255.030,163.800,10.200,5.100
255.350,163.860,10.200,5.100
255.660,163.910,10.200,5.100
255.980,163.970,10.200,5.100
256.290,164.020,10.200,5.100
256.610,164.070,10.200,5.100
256.920,164.130,10.200,5.100
257.240,164.180,10.200,5.100
257.480,164.210,10.200,5.100
257.720,164.230,10.200,5.100
257.970,164.250,10.200,5.100
258.210,164.280,10.200,5.100
258.450,164.300,10.200,5.100
258.690,164.320,10.200,5.100
258.930,164.350,10.200,5.100
259.180,164.370,10.200,5.100
259.420,164.390,10.200,5.100
259.660,164.420,10.200,5.100
259.900,164.440,10.200,5.100
260.140,164.470,10.200,5.100
260.390,164.490,10.200,5.100
260.630,164.510,10.200,5.100
260.870,164.540,10.200,5.100
261.110,164.560,10.200,5.100
